timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-01-20T23:04:06,synthetic_codeforces_generation,724d9bdc-0de3-4e57-81da-72c7aecb08dc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15119.335693037605,0.3211705009729231,2.1242368546709424e-05,22.105474498393097,418.8674085057158,10.0,0.0897098194679651,1.7585517029513085,0.0404989732960665,1.8887604957153372,0.0,Canada,CAN,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-AMD_EPYC_9654_96-Core_Processor-with-glibc2.37,3.11.5,3.2.1,16,AMD EPYC 9654 96-Core Processor,1,1 x NVIDIA H100 80GB HBM3,192.5,process,28.27121873759079,96.313947333598,14.045917692208471,75.57039196680222,N,1.0,0.0,,
2026-01-21T08:08:12,synthetic_tulu_generation,18f85435-6a85-42bb-b785-22f959a694dc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,47945.003691811115,0.9973758754747027,2.0802498668803982e-05,22.344803516969,409.32322034550265,10.0,0.2875661550751376,5.449481861248671,0.12838528863260695,5.86543330495641,0.0,Canada,CAN,Linux-5.14.0-570.52.1.el9_6.x86_64-x86_64-AMD_EPYC_9654_96-Core_Processor-with-glibc2.37,3.11.5,3.2.1,16,AMD EPYC 9654 96-Core Processor,1,1 x NVIDIA H100 80GB HBM3,192.5,process,11.219995410068572,97.09676409839143,17.478750704137017,66.08710963539362,N,1.0,0.0,,
