timestamp,gpu_0_power_w,total_power_w
1769564223.0885725,196.991,196.991
1769564223.6329134,196.719,196.719
1769564224.1356413,184.862,184.862
1769564224.6681623,184.145,184.145
1769564225.1981406,197.348,197.348
1769564225.7425826,199.452,199.452
1769564226.2767942,198.813,198.813
1769564226.8137603,196.074,196.074
1769564227.3437514,191.528,191.528
1769564227.8787928,197.081,197.081
1769564228.4070182,197.169,197.169
1769564228.9408402,195.877,195.877
1769564229.4760156,198.141,198.141
1769564230.020147,194.105,194.105
1769564230.5587177,194.543,194.543
1769564231.0873694,196.309,196.309
1769564231.6226468,193.529,193.529
1769564232.1677494,196.337,196.337
1769564232.7038085,195.148,195.148
1769564233.2529783,199.333,199.333
1769564233.7886677,193.529,193.529
1769564234.324451,193.821,193.821
1769564234.855772,195.68,195.68
1769564235.3920896,197.11,197.11
1769564235.928481,193.587,193.587
1769564236.431655,188.276,188.276
1769564236.9410155,188.786,188.786
1769564237.4765668,196.507,196.507
1769564238.0082748,197.887,197.887
1769564238.5577264,195.966,195.966
1769564239.093711,200.366,200.366
1769564239.62259,199.498,199.498
1769564240.1545885,196.28,196.28
1769564240.6935122,193.068,193.068
1769564241.2244432,190.89,190.89
1769564241.7603376,198.064,198.064
1769564242.2996874,196.782,196.782
1769564242.831227,198.354,198.354
1769564243.3619916,193.76,193.76
1769564243.903164,192.287,192.287
1769564244.4370265,197.091,197.091
1769564244.9674568,197.168,197.168
1769564245.5131676,191.077,191.077
1769564246.0433955,193.429,193.429
1769564246.5810406,196.77,196.77
1769564247.1200643,192.695,192.695
1769564247.6666417,187.375,187.375
1769564248.2076285,189.732,189.732
1769564248.7496674,191.96,191.96
1769564249.2825012,196.473,196.473
1769564249.8138897,193.986,193.986
1769564250.3493721,189.085,189.085
1769564250.881945,194.584,194.584
1769564251.432407,194.859,194.859
1769564251.9552562,191.652,191.652
1769564252.4671824,197.372,197.372
1769564252.9906871,195.213,195.213
1769564253.5343342,194.821,194.821
1769564254.0490782,195.819,195.819
1769564254.578625,195.077,195.077
1769564255.108149,192.973,192.973
1769564255.641487,192.093,192.093
1769564256.1661143,182.891,182.891
1769564256.670163,178.411,178.411
1769564257.1845796,188.523,188.523
1769564257.6975477,195.424,195.424
1769564258.2146919,198.598,198.598
1769564258.7246182,198.455,198.455
1769564259.2487438,194.074,194.074
1769564259.7624915,195.087,195.087
1769564260.2666247,201.575,201.575
1769564260.7961977,199.859,199.859
1769564261.2986221,199.013,199.013
1769564261.841717,200.341,200.341
1769564262.3426254,202.04,202.04
1769564262.8599334,200.378,200.378
1769564263.3601818,196.674,196.674
1769564263.8647046,194.591,194.591
1769564264.4130914,196.21,196.21
1769564264.913714,197.521,197.521
1769564265.4345493,194.154,194.154
1769564265.9752238,193.547,193.547
1769564266.5141983,194.968,194.968
1769564267.0570493,198.8,198.8
1769564267.6032963,194.996,194.996
1769564268.1448817,190.155,190.155
1769564268.646179,197.158,197.158
1769564269.170459,192.939,192.939
1769564269.7075443,190.2,190.2
1769564270.2543283,199.529,199.529
1769564270.7984865,200.139,200.139
1769564271.2992735,199.617,199.617
1769564271.8107903,197.923,197.923
1769564272.3523858,196.804,196.804
1769564272.8973105,196.313,196.313
1769564273.4340954,196.281,196.281
1769564273.9737165,194.283,194.283
1769564274.4802022,192.006,192.006
1769564274.9803164,194.629,194.629
1769564275.4804344,196.267,196.267
1769564275.9816148,191.207,191.207
1769564276.4819863,190.45,190.45
1769564276.98248,192.202,192.202
1769564277.5203793,197.03,197.03
1769564278.054574,199.385,199.385
1769564278.558169,195.028,195.028
1769564279.0963962,189.603,189.603
1769564279.6398566,194.024,194.024
1769564280.140041,190.468,190.468
1769564280.6596267,191.067,191.067
1769564281.20039,191.727,191.727
1769564281.7010584,191.233,191.233
1769564282.2209866,194.627,194.627
1769564282.754912,197.453,197.453
1769564283.2990906,199.159,199.159
1769564283.8006442,195.98,195.98
1769564284.3338373,201.894,201.894
1769564284.8678443,196.801,196.801
1769564285.4160793,194.866,194.866
1769564285.960376,194.114,194.114
1769564286.4636283,193.737,193.737
1769564286.963782,191.987,191.987
1769564287.463942,189.425,189.425
1769564288.012983,190.517,190.517
1769564288.51652,188.906,188.906
1769564289.0536242,190.16,190.16
1769564289.597857,188.641,188.641
1769564290.137795,191.294,191.294
1769564290.6756642,199.74,199.74
1769564291.3726351,186.97,186.97
1769564291.933003,183.821,183.821
1769564292.4737847,195.252,195.252
1769564293.0109642,193.312,193.312
1769564293.5552278,196.46,196.46
1769564294.0876217,194.847,194.847
1769564294.626927,192.492,192.492
1769564295.1728168,195.852,195.852
1769564295.67298,191.67,191.67
1769564296.2028835,185.42,185.42
1769564296.747562,191.167,191.167
1769564297.2916262,197.712,197.712
1769564297.8355725,193.532,193.532
1769564298.3673227,195.475,195.475
1769564298.8706422,194.635,194.635
1769564299.40715,188.257,188.257
1769564299.9468498,185.099,185.099
1769564300.4900334,192.372,192.372
1769564301.0266066,189.832,189.832
1769564301.570689,191.112,191.112
1769564302.0756207,193.507,193.507
1769564302.5782654,192.782,192.782
1769564303.0784397,193.327,193.327
1769564303.6144052,187.888,187.888
1769564304.1156287,184.737,184.737
1769564304.6203797,185.431,185.431
1769564305.121698,186.331,186.331
1769564305.6245327,189.359,189.359
1769564306.1621273,192.744,192.744
1769564306.70014,192.903,192.903
1769564307.248645,191.319,191.319
1769564307.7874267,192.567,192.567
1769564308.3329153,196.213,196.213
1769564308.836341,189.964,189.964
1769564309.3656313,188.666,188.666
1769564309.9139729,196.777,196.777
1769564310.45159,194.48,194.48
1769564310.9943702,190.836,190.836
1769564311.5313492,192.186,192.186
1769564312.033648,186.222,186.222
1769564312.5580735,190.701,190.701
1769564313.1068666,194.57,194.57
1769564313.6088767,191.344,191.344
1769564314.1090212,190.179,190.179
1769564314.652198,193.006,193.006
1769564315.1562555,193.032,193.032
1769564315.7035153,194.985,194.985
1769564316.2359307,198.815,198.815
1769564316.7360978,194.449,194.449
1769564317.2386255,197.887,197.887
1769564317.7464306,194.941,194.941
1769564318.3407304,182.773,182.773
1769564318.8462553,153.424,153.424
1769564319.3529682,131.169,131.169
1769564319.853109,130.967,130.967
1769564320.353247,129.95,129.95
1769564321.0461218,128.423,128.423
1769564322.4871953,127.993,127.993
1769564322.9893117,128.008,128.008
1769564323.5112417,128.035,128.035
1769564324.0113928,199.88,199.88
1769564324.5115325,282.08,282.08
1769564325.0116675,309.664,309.664
1769564325.511817,300.713,300.713
1769564326.011948,240.43,240.43
1769564326.5120692,269.578,269.578
1769564327.0122015,346.058,346.058
1769564327.514619,257.96,257.96
1769564328.0147636,237.759,237.759
1769564328.514904,318.005,318.005
1769564329.247555,290.56,290.56
1769564329.763363,284.274,284.274
1769564330.263534,281.726,281.726
1769564330.7637157,281.935,281.935
1769564331.2682056,300.393,300.393
1769564331.7767324,306.398,306.398
1769564332.2821298,288.198,288.198
1769564332.7919662,289.96,289.96
1769564333.293132,293.895,293.895
1769564333.793811,286.772,286.772
1769564334.3024106,284.943,284.943
1769564334.8035586,287.097,287.097
1769564335.30385,287.218,287.218
1769564335.8041034,285.747,285.747
1769564336.3043656,291.605,291.605
1769564336.804558,312.39,312.39
1769564337.5054762,279.971,279.971
1769564338.015561,276.208,276.208
1769564338.5167358,280.131,280.131
1769564339.025594,306.946,306.946
1769564339.5304294,307.828,307.828
1769564340.0313601,287.795,287.795
1769564340.5315213,288.691,288.691
1769564341.0317025,282.526,282.526
1769564341.5318413,292.569,292.569
1769564342.0321481,305.774,305.774
1769564342.7287967,287.997,287.997
1769564343.2365377,280.967,280.967
1769564343.7406266,278.018,278.018
1769564344.241786,278.565,278.565
1769564344.7497096,272.405,272.405
1769564345.2498872,287.602,287.602
1769564345.750039,306.767,306.767
1769564346.2501903,281.544,281.544
1769564346.7503502,300.657,300.657
1769564347.2504926,307.892,307.892
1769564347.7506409,302.429,302.429
1769564348.4648795,278.623,278.623
1769564348.9750612,276.026,276.026
1769564349.4752207,276.766,276.766
1769564349.9753683,284.923,284.923
1769564350.475518,288.144,288.144
1769564350.9756582,283.632,283.632
1769564351.4767148,281.625,281.625
1769564351.9768496,283.557,283.557
1769564352.4769766,294.177,294.177
1769564352.9771147,323.004,323.004
1769564353.477233,326.562,326.562
1769564353.97737,325.683,325.683
1769564354.5456715,262.136,262.136
1769564355.0543427,232.765,232.765
1769564355.554644,280.28,280.28
1769564356.0548332,280.296,280.296
1769564356.5550408,300.632,300.632
1769564357.0552027,321.469,321.469
1769564357.8047192,290.186,290.186
1769564358.313903,283.809,283.809
1769564358.8216329,287.213,287.213
1769564359.3218079,285.148,285.148
1769564359.822045,284.943,284.943
1769564360.3266575,285.21,285.21
1769564360.8269167,277.067,277.067
1769564361.327099,278.546,278.546
1769564361.8273413,300.117,300.117
1769564362.327522,303.401,303.401
1769564362.827712,313.13,313.13
1769564363.5332742,287.18,287.18
1769564364.0334764,285.152,285.152
1769564364.5337043,286.657,286.657
1769564365.0339165,279.786,279.786
1769564365.5341363,291.632,291.632
1769564366.2614825,286.564,286.564
1769564366.771333,282.512,282.512
1769564367.2715294,294.508,294.508
1769564367.7717211,315.521,315.521
1769564368.2719185,322.898,322.898
1769564368.9960728,281.627,281.627
1769564369.5231783,302.449,302.449
1769564370.0283616,300.398,300.398
1769564370.5285552,283.488,283.488
1769564371.0287793,281.421,281.421
1769564371.54707,290.45,290.45
1769564372.0512245,253.733,253.733
1769564372.555202,192.877,192.877
1769564373.0554929,193.867,193.867
1769564373.5557868,187.769,187.769
1769564374.0583708,185.098,185.098
1769564374.5628052,186.747,186.747
1769564375.112885,191.63,191.63
1769564375.6566439,184.336,184.336
1769564376.1922238,188.235,188.235
1769564376.7334285,190.024,190.024
1769564377.2757592,192.947,192.947
1769564377.8137434,194.222,194.222
1769564378.3586195,196.442,196.442
1769564378.898362,196.581,196.581
1769564379.4286628,196.087,196.087
1769564379.9764721,192.375,192.375
1769564380.4766552,192.043,192.043
1769564380.9768891,192.164,192.164
1769564381.478213,193.523,193.523
1769564381.979649,193.157,193.157
1769564382.4831278,188.866,188.866
1769564383.011793,199.272,199.272
1769564383.529103,197.325,197.325
1769564384.0680003,191.424,191.424
1769564384.595834,184.4,184.4
1769564385.1258805,191.792,191.792
1769564385.6264892,192.419,192.419
1769564386.1704707,190.257,190.257
1769564386.6723819,189.995,189.995
1769564387.2028794,192.83,192.83
1769564387.7251391,197.395,197.395
1769564388.2507489,197.008,197.008
1769564388.765253,198.765,198.765
1769564389.294196,196.526,196.526
1769564389.8071811,197.795,197.795
1769564390.3211958,198.791,198.791
1769564390.8307273,199.609,199.609
1769564391.3434787,197.718,197.718
1769564391.861472,198.254,198.254
1769564392.378144,201.298,201.298
1769564392.8992004,199.128,199.128
1769564393.4167545,201.577,201.577
1769564393.9272513,200.169,200.169
1769564394.441995,195.521,195.521
1769564394.9561758,193.161,193.161
1769564395.478918,197.365,197.365
1769564395.998427,197.451,197.451
1769564396.5152278,202.436,202.436
1769564397.0255222,199.607,199.607
1769564397.5389764,198.781,198.781
1769564398.0465071,199.473,199.473
1769564398.5536227,199.55,199.55
1769564399.062428,200.088,200.088
1769564399.5755339,201.107,201.107
1769564400.1060333,197.028,197.028
1769564400.6398058,196.435,196.435
1769564401.1937056,192.744,192.744
1769564401.6966338,190.211,190.211
1769564402.2336907,190.052,190.052
1769564402.7732894,187.041,187.041
1769564403.2929978,190.972,190.972
1769564403.8016927,191.764,191.764
1769564404.3037002,192.676,192.676
1769564404.8040254,198.364,198.364
1769564405.3124623,196.266,196.266
1769564405.8622575,190.614,190.614
1769564406.403321,189.631,189.631
1769564406.9466283,193.184,193.184
1769564407.4918423,196.148,196.148
1769564408.0295403,194.572,194.572
1769564408.5782514,196.245,196.245
1769564409.1150217,196.24,196.24
1769564409.653666,194.595,194.595
1769564410.1816435,193.846,193.846
1769564410.7268002,195.497,195.497
1769564411.26816,194.117,194.117
1769564411.8129013,196.18,196.18
1769564412.3503232,195.956,195.956
1769564412.8985498,192.71,192.71
1769564413.4368725,196.65,196.65
1769564413.9816341,195.542,195.542
1769564414.5223277,196.877,196.877
1769564415.0558734,190.026,190.026
1769564415.5900517,182.952,182.952
1769564416.1310303,195.805,195.805
1769564416.6677294,198.288,198.288
1769564417.209795,196.117,196.117
1769564417.7510266,194.785,194.785
1769564418.2985315,197.36,197.36
1769564418.7991595,190.954,190.954
1769564419.3211765,190.232,190.232
1769564419.8223772,192.87,192.87
1769564420.3536868,190.98,190.98
1769564420.862102,186.701,186.701
1769564421.3659785,187.504,187.504
1769564421.8686533,191.308,191.308
1769564422.4001644,188.077,188.077
1769564422.9431698,191.893,191.893
1769564423.485213,193.338,193.338
1769564424.0362947,196.886,196.886
1769564424.5700784,198.757,198.757
1769564425.111222,193.98,193.98
1769564425.6146321,192.373,192.373
1769564426.16037,191.655,191.655
1769564426.706335,199.339,199.339
1769564427.2436156,196.279,196.279
1769564427.7874262,190.417,190.417
1769564428.3333585,193.114,193.114
1769564428.8818414,195.893,195.893
1769564429.4178176,196.552,196.552
1769564429.9570844,192.604,192.604
1769564430.493323,192.678,192.678
1769564430.9962611,191.44,191.44
1769564431.5388632,193.533,193.533
1769564432.0820796,195.005,195.005
1769564432.6110337,192.999,192.999
1769564433.1632056,195.445,195.445
1769564433.705092,191.763,191.763
1769564434.229794,190.393,190.393
1769564434.7334175,187.422,187.422
1769564435.2635353,190.163,190.163
1769564435.8084261,195.874,195.874
1769564436.3400254,199.5,199.5
1769564436.8745856,198.566,198.566
1769564437.4090285,194.411,194.411
1769564437.9529538,195.522,195.522
1769564438.491876,194.309,194.309
1769564439.0334997,192.097,192.097
1769564439.563423,193.631,193.631
1769564440.1012352,192.916,192.916
1769564440.6430414,196.018,196.018
1769564441.1904528,201.319,201.319
1769564441.7312934,197.76,197.76
1769564442.233663,190.865,190.865
1769564442.7362983,193.083,193.083
1769564443.271092,194.642,194.642
1769564443.7931547,188.069,188.069
1769564444.2933152,183.356,183.356
1769564444.8300905,187.493,187.493
1769564445.3787327,196.858,196.858
1769564445.8810143,202.481,202.481
1769564446.382635,190.785,190.785
1769564446.936468,185.394,185.394
1769564447.438688,191.273,191.273
1769564447.96244,179.274,179.274
1769564448.4626222,184.397,184.397
1769564448.9628227,195.819,195.819
1769564449.4880712,190.435,190.435
1769564449.9906247,190.34,190.34
1769564450.5322452,182.448,182.448
1769564451.033914,186.931,186.931
1769564451.5569057,195.11,195.11
1769564452.0585124,194.371,194.371
1769564452.559642,188.6,188.6
1769564453.077425,189.498,189.498
1769564453.5777698,190.179,190.179
1769564454.080634,187.89,187.89
1769564454.6067767,193.493,193.493
1769564455.1086268,190.084,190.084
1769564455.608796,186.879,186.879
1769564456.118201,195.086,195.086
1769564456.6494853,199.437,199.437
1769564457.179306,194.819,194.819
1769564457.6806374,193.336,193.336
1769564458.218941,196.52,196.52
1769564458.7216074,199.898,199.898
1769564459.2246246,197.249,197.249
1769564459.7462482,196.868,196.868
1769564460.272853,195.692,195.692
1769564460.8011715,196.11,196.11
1769564461.3370159,197.287,197.287
1769564461.869482,192.538,192.538
1769564462.392755,201.018,201.018
1769564462.9202974,204.456,204.456
1769564463.4493182,199.416,199.416
1769564463.9494722,196.02,196.02
1769564464.5252635,198.079,198.079
1769564465.0391018,200.081,200.081
1769564465.563965,198.068,198.068
1769564466.0962484,199.788,199.788
1769564466.6271152,195.593,195.593
1769564467.148792,193.623,193.623
1769564467.659983,196.035,196.035
1769564468.1916413,200.434,200.434
1769564468.7279067,197.235,197.235
1769564469.2692206,193.816,193.816
1769564469.7696302,190.782,190.782
1769564470.2713666,184.604,184.604
1769564470.775201,188.212,188.212
1769564471.288415,198.026,198.026
1769564471.8201904,196.494,196.494
1769564472.3222356,193.694,193.694
1769564472.8397174,196.525,196.525
1769564473.3875723,193.134,193.134
1769564473.8893762,190.659,190.659
1769564474.4365695,195.732,195.732
1769564474.9395523,192.818,192.818
1769564475.4720135,193.914,193.914
1769564476.0203204,195.698,195.698
1769564476.5691037,194.0,194.0
1769564477.0726223,191.227,191.227
1769564477.6069205,188.167,188.167
1769564478.1086257,187.907,187.907
1769564478.6341157,194.647,194.647
1769564479.1366475,193.531,193.531
1769564479.6369405,192.974,192.974
1769564480.159262,199.348,199.348
1769564480.6601262,197.402,197.402
1769564481.2092535,195.133,195.133
1769564481.7623672,196.275,196.275
1769564482.2635562,189.36,189.36
1769564482.8053212,176.166,176.166
1769564483.3501227,194.458,194.458
1769564483.8536272,189.507,189.507
1769564484.4043005,190.298,190.298
1769564484.9434495,191.944,191.944
1769564485.48668,193.199,193.199
1769564486.0453603,193.328,193.328
1769564486.5456316,193.111,193.111
1769564487.0781918,195.021,195.021
1769564487.6193216,197.789,197.789
1769564488.1661654,193.857,193.857
1769564488.708419,191.642,191.642
1769564489.2085652,181.808,181.808
1769564489.7087045,232.447,232.447
1769564490.2088401,290.263,290.263
1769564490.7089732,308.33,308.33
1769564491.209131,313.476,313.476
1769564491.9413793,286.265,286.265
1769564492.4434283,282.213,282.213
1769564492.9435668,279.672,279.672
1769564493.4437168,279.259,279.259
1769564493.9438465,298.002,298.002
1769564494.4440036,308.823,308.823
1769564494.9441483,298.088,298.088
1769564495.444286,301.954,301.954
1769564495.9444654,315.591,315.591
1769564496.4446642,315.401,315.401
1769564497.1563966,276.509,276.509
1769564497.6565547,282.502,282.502
1769564498.1594636,280.746,280.746
1769564498.6599283,280.561,280.561
1769564499.1602,278.678,278.678
1769564499.6604269,279.228,279.228
1769564500.1606324,311.216,311.216
1769564500.6608074,315.93,315.93
1769564501.391744,284.966,284.966
1769564501.8934703,287.653,287.653
1769564502.4044437,307.762,307.762
1769564502.9095845,302.281,302.281
1769564503.4098198,272.279,272.279
1769564503.9100542,291.222,291.222
1769564504.4102623,306.2,306.2
1769564504.910435,321.07,321.07
1769564505.4106216,315.991,315.991
1769564506.140293,277.218,277.218
1769564506.6533482,286.259,286.259
1769564507.1535237,278.744,278.744
1769564507.653713,293.172,293.172
1769564508.1538837,305.919,305.919
1769564508.6540906,294.615,294.615
1769564509.154355,274.074,274.074
1769564509.6546347,277.57,277.57
1769564510.154866,298.034,298.034
1769564510.6627965,287.533,287.533
1769564511.1790292,276.93,276.93
1769564511.6845195,277.397,277.397
1769564512.1947968,278.404,278.404
1769564512.6990147,280.625,280.625
1769564513.2129402,281.495,281.495
1769564513.717692,281.398,281.398
1769564514.2284355,289.201,289.201
1769564514.7319596,289.356,289.356
1769564515.2470007,287.985,287.985
1769564515.773633,283.364,283.364
1769564516.2879949,279.727,279.727
1769564516.804722,282.381,282.381
1769564517.310931,286.63,286.63
1769564517.8276393,284.439,284.439
1769564518.3547683,300.977,300.977
1769564518.8622684,300.032,300.032
1769564519.3624215,284.88,284.88
1769564519.8625672,300.345,300.345
1769564520.3627431,313.289,313.289
1769564520.8630147,287.903,287.903
1769564521.363284,285.435,285.435
1769564522.081241,281.691,281.691
1769564522.584918,284.158,284.158
1769564523.0851035,284.792,284.792
1769564523.5852642,314.451,314.451
1769564524.085418,322.729,322.729
1769564524.5855618,314.576,314.576
1769564525.30177,288.466,288.466
1769564525.8511047,307.003,307.003
1769564526.3527496,303.671,303.671
1769564526.8529444,283.169,283.169
1769564527.35308,292.545,292.545
1769564527.8532088,326.435,326.435
1769564528.566822,281.425,281.425
1769564529.0674577,279.868,279.868
1769564529.567644,280.699,280.699
1769564530.067777,277.515,277.515
1769564530.7887702,283.202,283.202
1769564531.2923927,280.611,280.611
1769564531.792523,304.378,304.378
1769564532.2926633,331.026,331.026
1769564532.7928293,335.766,335.766
1769564533.2930145,308.268,308.268
1769564533.9784577,280.339,280.339
1769564534.4806232,278.833,278.833
1769564534.9807587,284.243,284.243
1769564535.4808843,283.199,283.199
1769564535.981014,346.412,346.412
1769564536.4920847,348.81,348.81
1769564537.0070596,271.373,271.373
1769564537.5363667,201.391,201.391
1769564538.0518239,197.664,197.664
1769564538.5589967,201.929,201.929
1769564539.0916097,199.055,199.055
1769564539.5935767,192.308,192.308
1769564540.137721,185.741,185.741
1769564540.6528096,192.559,192.559
1769564541.1779392,196.771,196.771
1769564541.693435,194.46,194.46
1769564542.2073596,197.394,197.394
1769564542.727143,197.777,197.777
1769564543.2469883,199.698,199.698
1769564543.7606986,199.96,199.96
1769564544.2724528,197.617,197.617
1769564544.7904487,196.882,196.882
1769564545.3054483,197.401,197.401
1769564545.8194187,197.178,197.178
1769564546.3386652,200.498,200.498
1769564546.856077,201.181,201.181
1769564547.3770866,202.886,202.886
1769564547.8950002,200.775,200.775
1769564548.4101026,195.671,195.671
1769564548.9173868,198.837,198.837
1769564549.436596,197.178,197.178
1769564549.9505928,196.412,196.412
1769564550.4682944,199.282,199.282
1769564550.9831173,201.214,201.214
1769564551.4931734,198.818,198.818
1769564552.0346732,196.864,196.864
1769564552.5376358,199.086,199.086
1769564553.041346,201.464,201.464
1769564553.5466638,197.772,197.772
1769564554.1254387,185.868,185.868
1769564554.655315,194.718,194.718
1769564555.1711276,201.324,201.324
1769564555.6779373,200.295,200.295
1769564556.192266,200.761,200.761
1769564556.7032614,201.192,201.192
1769564557.2119052,201.125,201.125
1769564557.727588,198.821,198.821
1769564558.2380576,195.876,195.876
1769564558.7621753,197.401,197.401
1769564559.274025,197.015,197.015
1769564559.797047,201.153,201.153
1769564560.3107123,202.545,202.545
1769564560.8386433,194.84,194.84
1769564561.3512995,196.185,196.185
1769564561.8653972,200.841,200.841
1769564562.375092,200.601,200.601
1769564562.8835425,201.259,201.259
1769564563.3932745,202.252,202.252
1769564563.910836,199.752,199.752
1769564564.4189348,199.722,199.722
1769564564.9357724,196.18,196.18
1769564565.4550788,195.759,195.759
1769564565.9790876,198.894,198.894
1769564566.4906747,196.931,196.931
1769564567.0075912,200.931,200.931
1769564567.5193293,198.988,198.988
1769564568.0468225,196.095,196.095
1769564568.561106,195.775,195.775
1769564569.081557,196.866,196.866
1769564569.6079144,196.547,196.547
1769564570.1323597,204.767,204.767
1769564570.6428487,199.655,199.655
1769564571.1811142,198.651,198.651
1769564571.7222698,197.658,197.658
1769564572.2367842,199.341,199.341
1769564572.746071,199.534,199.534
1769564573.29249,201.06,201.06
1769564573.794619,199.187,199.187
1769564574.32681,186.26,186.26
1769564574.8777862,189.708,189.708
1769564575.380609,200.138,200.138
1769564575.9092338,193.887,193.887
1769564576.4126139,186.8,186.8
1769564576.9162943,184.474,184.474
1769564577.4328406,195.628,195.628
1769564577.9416862,200.914,200.914
1769564578.4593682,200.234,200.234
1769564578.9718664,198.539,198.539
1769564579.4842181,198.282,198.282
1769564579.9843545,196.769,196.769
1769564580.509976,190.268,190.268
1769564581.0109522,183.297,183.297
1769564581.5335445,192.253,192.253
1769564582.0562568,200.23,200.23
1769564582.5754733,199.954,199.954
1769564583.0912123,198.102,198.102
1769564583.6014388,197.118,197.118
1769564584.115278,194.683,194.683
1769564584.6157825,195.833,195.833
1769564585.1176283,197.368,197.368
1769564585.6453693,197.106,197.106
1769564586.1645231,196.074,196.074
1769564586.710972,189.033,189.033
1769564587.228061,184.35,184.35
1769564587.7652123,189.769,189.769
1769564588.289021,197.004,197.004
1769564588.809719,193.851,193.851
1769564589.334681,194.976,194.976
1769564589.8520617,199.054,199.054
1769564590.3788571,201.895,201.895
1769564590.903922,200.21,200.21
1769564591.4350374,193.863,193.863
1769564591.960987,193.369,193.369
1769564592.4919038,194.725,194.725
1769564593.0103924,196.259,196.259
1769564593.5256183,194.534,194.534
1769564594.0346954,196.167,196.167
1769564594.5536854,200.063,200.063
1769564595.0656974,198.868,198.868
1769564595.5824327,197.514,197.514
1769564596.0989907,195.015,195.015
1769564596.6071386,199.817,199.817
1769564597.1251876,200.724,200.724
1769564597.6419396,194.854,194.854
1769564598.1494846,198.574,198.574
1769564598.6690052,199.769,199.769
1769564599.193894,195.108,195.108
1769564599.714506,197.136,197.136
1769564600.225641,200.112,200.112
1769564600.7398205,196.343,196.343
1769564601.261317,195.438,195.438
1769564601.7862656,200.538,200.538
1769564602.302108,195.986,195.986
1769564602.8231943,192.769,192.769
1769564603.3422062,195.665,195.665
1769564603.8658624,196.706,196.706
1769564604.387518,196.586,196.586
1769564604.9072223,193.922,193.922
1769564605.4180284,193.45,193.45
1769564605.9260046,197.456,197.456
1769564606.4366963,198.993,198.993
1769564606.9542418,197.604,197.604
1769564607.4778626,198.575,198.575
1769564608.0002582,194.254,194.254
1769564608.5282345,191.349,191.349
1769564609.0555716,195.63,195.63
1769564609.573162,195.714,195.714
1769564610.0917604,198.077,198.077
1769564610.61172,195.522,195.522
1769564611.1346679,193.72,193.72
1769564611.6572824,195.755,195.755
1769564612.186217,199.161,199.161
1769564612.7070675,196.654,196.654
1769564613.2368782,196.649,196.649
1769564613.7576635,199.995,199.995
1769564614.2964447,196.587,196.587
1769564614.817768,192.832,192.832
1769564615.3443384,195.067,195.067
1769564615.8707702,198.375,198.375
1769564616.3992677,197.067,197.067
1769564616.9180582,201.849,201.849
1769564617.4477155,194.886,194.886
1769564617.9712067,197.259,197.259
1769564618.4718223,191.891,191.891
1769564619.03634,186.157,186.157
1769564619.5999105,184.862,184.862
1769564620.123306,194.571,194.571
1769564620.6465168,193.342,193.342
1769564621.1643987,198.314,198.314
1769564621.68796,196.563,196.563
1769564622.2056627,196.346,196.346
1769564622.7332852,192.938,192.938
1769564623.2604308,194.043,194.043
1769564623.760971,196.644,196.644
1769564624.302509,203.868,203.868
1769564624.8179052,201.305,201.305
1769564625.34641,199.79,199.79
1769564625.857071,203.654,203.654
1769564626.377755,201.71,201.71
1769564626.9020169,194.497,194.497
1769564627.423666,197.807,197.807
1769564627.9367416,200.323,200.323
1769564628.4587407,199.995,199.995
1769564628.973407,198.463,198.463
1769564629.5053208,195.632,195.632
1769564630.0200531,198.252,198.252
1769564630.5396633,199.043,199.043
1769564631.0555613,199.305,199.305
1769564631.5723438,195.791,195.791
1769564632.0910788,194.47,194.47
1769564632.609369,197.494,197.494
1769564633.129752,194.977,194.977
1769564633.658623,198.087,198.087
1769564634.174819,202.342,202.342
1769564634.6989539,201.884,201.884
1769564635.2180507,197.064,197.064
1769564635.732542,201.595,201.595
1769564636.245026,202.709,202.709
1769564636.7631252,202.37,202.37
1769564637.2741196,202.732,202.732
1769564637.7928417,198.377,198.377
1769564638.3303802,189.333,189.333
1769564638.8702562,183.28,183.28
1769564639.3735971,194.375,194.375
1769564639.8858595,198.004,198.004
1769564640.4099696,192.629,192.629
1769564640.919167,192.421,192.421
1769564641.4349847,199.007,199.007
1769564641.9571917,201.983,201.983
1769564642.4655778,197.819,197.819
1769564642.9785366,199.714,199.714
1769564643.4898636,200.44,200.44
1769564644.0059335,196.164,196.164
1769564644.5505452,195.328,195.328
1769564645.067949,194.162,194.162
1769564645.5746145,198.5,198.5
1769564646.1030617,196.645,196.645
1769564646.6187577,193.07,193.07
1769564647.1357443,200.353,200.353
1769564647.644067,199.342,199.342
1769564648.1622815,197.608,197.608
1769564648.6785884,194.515,194.515
1769564649.179146,180.956,180.956
1769564649.679321,145.393,145.393
1769564650.179502,129.154,129.154
1769564650.679662,128.283,128.283
1769564651.179825,128.114,128.114
1769564651.7469616,128.032,128.032
1769564653.1557605,127.512,127.512
1769564653.6571975,127.479,127.479
1769564654.1946223,127.453,127.453
1769564654.812772,205.916,205.916
1769564655.3141725,271.104,271.104
1769564655.8143702,279.445,279.445
1769564656.3145418,279.495,279.495
1769564656.8147426,299.926,299.926
1769564657.521967,287.053,287.053
1769564658.0577943,306.1,306.1
1769564658.5586324,306.175,306.175
1769564659.0588024,301.174,301.174
1769564659.5589647,308.748,308.748
1769564660.059182,319.511,319.511
1769564660.7746322,287.356,287.356
1769564661.2753167,290.233,290.233
1769564661.7755191,293.792,293.792
1769564662.2756581,306.29,306.29
