timestamp,gpu_0_power_w,total_power_w
1769391940.4027112,123.695,123.695
1769391940.902878,124.112,124.112
1769391941.4031057,124.509,124.509
1769391941.903288,124.341,124.341
1769391942.4034772,123.746,123.746
1769391942.9037325,123.544,123.544
1769391943.4039783,123.87,123.87
1769391943.9042091,124.331,124.331
1769391944.4044623,124.428,124.428
1769391944.9047277,123.902,123.902
1769391945.40497,123.588,123.588
1769391945.9051795,123.753,123.753
1769391946.4054794,124.164,124.164
1769391946.9057338,124.522,124.522
1769391947.405973,124.204,124.204
1769391947.9062502,123.732,123.732
1769391948.4064808,123.634,123.634
1769391948.906694,123.963,123.963
1769391949.4069653,124.463,124.463
1769391949.9072118,124.415,124.415
1769391950.4074607,123.835,123.835
1769391950.9077375,123.547,123.547
1769391951.4079814,123.761,123.761
1769391951.9082112,124.198,124.198
1769391952.4084814,124.448,124.448
1769391952.9086754,124.012,124.012
1769391953.4089336,123.603,123.603
1769391953.909214,123.612,123.612
1769391954.4094925,124.018,124.018
1769391954.9097493,124.464,124.464
1769391955.4100058,124.155,124.155
1769391955.910248,123.647,123.647
1769391956.4104953,123.537,123.537
1769391956.9107747,123.86,123.86
1769391957.4110167,124.325,124.325
1769391957.911225,124.382,124.382
1769391958.4114878,123.84,123.84
1769391958.911719,123.577,123.577
1769391959.412,123.794,123.794
1769391959.9122667,124.281,124.281
1769391960.412508,124.569,124.569
1769391960.9127822,124.148,124.148
1769391961.4129865,123.681,123.681
1769391961.9131596,123.687,123.687
1769391962.4133644,124.094,124.094
1769391962.9135394,124.519,124.519
1769391963.4137394,124.364,124.364
1769391963.9139388,123.835,123.835
1769391964.414216,123.604,123.604
1769391964.9144845,123.881,123.881
1769391965.4147148,124.37,124.37
1769391965.9148834,124.463,124.463
1769391966.4150648,123.935,123.935
1769391966.9152782,123.609,123.609
1769391967.415505,123.722,123.722
1769391967.9157147,124.104,124.104
1769391968.415961,124.432,124.432
1769391968.9162183,124.152,124.152
1769391969.41645,123.701,123.701
1769391969.9166067,123.572,123.572
1769391970.4168024,123.885,123.885
1769391970.9169817,124.336,124.336
1769391971.417188,124.265,124.265
1769391971.9173672,123.757,123.757
1769391972.4175365,123.506,123.506
1769391972.9177294,123.709,123.709
1769391973.4179838,124.196,124.196
1769391973.9181807,124.458,124.458
1769391974.4184527,123.995,123.995
1769391974.9186833,123.547,123.547
1769391975.418954,123.546,123.546
1769391975.9192004,123.947,123.947
1769391976.4194248,124.376,124.376
1769391976.9196038,124.146,124.146
1769391977.4198408,123.666,123.666
1769391977.92003,123.526,123.526
1769391978.4205532,123.791,123.791
1769391978.9209235,124.233,124.233
1769391979.421272,124.289,124.289
1769391979.92154,123.781,123.781
1769391980.4217362,123.501,123.501
1769391980.9219701,123.668,123.668
1769391981.4221675,124.091,124.091
1769391981.9223413,124.357,124.357
1769391982.4225063,123.943,123.943
1769391982.922775,123.526,123.526
1769391983.42291,123.508,123.508
1769391983.9230628,123.889,123.889
1769391984.4232895,124.302,124.302
1769391984.923567,124.081,124.081
1769391985.423768,123.477,123.477
1769391985.9239635,123.01,123.01
1769391986.42415,123.203,123.203
1769391986.9244723,123.963,123.963
1769391987.424835,124.137,124.137
1769391987.9250383,123.66,123.66
1769391988.4252071,123.347,123.347
1769391988.925351,123.537,123.537
1769391989.425479,124.007,124.007
1769391989.9255965,124.251,124.251
1769391990.425727,123.835,123.835
1769391990.926066,123.388,123.388
1769391991.4263668,123.424,123.424
1769391991.9266596,123.848,123.848
1769391992.426831,124.237,124.237
1769391992.9270422,123.974,123.974
1769391993.4272776,123.436,123.436
1769391993.9275765,123.225,123.225
1769391994.427776,123.519,123.519
1769391994.928149,124.005,124.005
1769391995.4285486,124.006,124.006
1769391995.928886,123.461,123.461
1769391996.4291,123.17,123.17
1769391996.9294636,123.334,123.334
1769391997.429707,123.84,123.84
1769391997.9299126,124.003,124.003
1769391998.430167,123.503,123.503
1769391998.930431,123.078,123.078
1769391999.430672,123.149,123.149
1769391999.930913,123.597,123.597
1769392000.4311666,123.945,123.945
1769392000.9314334,123.573,123.573
1769392001.4328632,123.079,123.079
1769392001.9331076,123.071,123.071
1769392002.4333584,123.447,123.447
1769392002.9335635,123.895,123.895
